time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,0.19535715584319763,-0.9663748867117146,16.871030276121044,6.226075918325517,6.261144224954343,0.0,0.27676882338055403,-1.2478466036313751,4.367091470722585,0.09455290158524056,-0.005585537415546113,0.0,450.2830295908346,448.7039808129789,450.38082653179794,451.83440210914165
2.700000000000002,0.21236976248526704,-1.0423210763277377,17.133827475370477,6.231841571735382,6.261121943116244,0.0,0.29033006080561935,-1.2831919692289693,4.392757695729126,0.09900911441886151,0.008422443806695675,0.0,431.1620598422862,432.34405271460497,432.36643534286566,432.74988829778505
2.760000000000002,0.23023309686402357,-1.120376786852452,17.399978637485283,6.2377809726491,6.261963816015836,0.0,0.30503690522875565,-1.3180806870085944,4.478659825610959,0.09895181980429033,0.023383288724967043,0.0,451.31136527806797,452.5173113909714,450.82757184923685,450.83121497343916
2.820000000000002,0.24890391252515293,-1.2002953809981987,17.668689137599344,6.2435149754591315,6.263346965358624,0.0,0.3172009159085836,-1.3453885899558156,4.4784047169643335,0.08775797289507804,0.022382621650536737,0.0,424.0593727764767,423.97346688456076,425.3290798796936,424.3773840342049
2.880000000000002,0.2683171941238957,-1.281831817598464,17.939299161095196,6.2491421468546235,6.264940038127662,0.0,0.3297593569858516,-1.371979451359658,4.541722979992539,0.10371334316550858,0.03380086505915767,0.0,444.8455981029333,445.77986600186534,443.6628315270026,444.97838881117923
2.940000000000002,0.2884589721102149,-1.3648715267966878,18.214199981023583,6.255134110920508,6.2667201196339555,0.0,0.3414358712532861,-1.395420129278149,4.621368600997771,0.09078562223900637,0.01976131359771888,0.0,450.3163823402242,449.17939274036996,451.4671749486293,450.43114633310466
3.000000000000002,0.30926928420522704,-1.4492065892144326,18.493944686830545,6.260758448741237,6.2678940271046795,0.0,0.3521173837960755,-1.4152128638332278,4.703164469880202,0.09906968333438017,0.019169862561561033,0.0,451.62917119233526,451.5814138877929,451.2310354969052,451.90662161503263
3.0600000000000023,0.3306722416046385,-1.534584255772812,18.776978102176084,6.266837828445048,6.268916591074159,0.0,0.3612120506283341,-1.4301811977160128,4.731213122093804,0.10548336214398242,0.012407676044003665,0.0,434.7335150310399,434.1663892998597,435.7382241746037,436.2832083466516
3.1200000000000023,0.35264097334438593,-1.6207916154144664,19.064381105469042,6.273319851032198,6.269552946256727,0.0,0.3709987333207823,-1.4427438869293732,4.848443750559293,0.11269664779758728,0.0067341547687740635,0.0,463.4375043652175,462.9911654977884,462.8306437503173,463.4077957080853
3.1800000000000024,0.3752003892407947,-1.7076288507885014,19.360049469014896,6.280348644009365,6.270474658635965,0.0,0.38089407103960715,-1.4510853105770076,5.006538960954433,0.12481496120732982,0.02862391419806331,0.0,475.14878696487136,476.8240874972154,476.017086553006,476.9548347743314
3.2400000000000024,0.3983152969040819,-1.7948088006922907,19.664193023609304,0.005293092250173714,6.271899207081457,0.0,0.38942624418503075,-1.4541070940592407,5.1310862008860605,0.15108689553090396,0.011552074613837218,0.0,469.2335382225756,467.9062326928367,465.4651298241492,467.53241028678065
3.3000000000000025,0.42189466070938053,-1.8820088768914784,19.973966825436747,0.014085711881993035,6.272184924396228,0.0,0.39649607806405535,-1.4517265395425591,5.194479987496583,0.13542588457940163,-0.014456040623006325,0.0,450.50524624947343,448.3970250097448,450.91789935162126,449.6704357630046
3.3600000000000025,0.4458737911786713,-1.9689359145355936,20.28537783605927,0.022577289370529385,6.2715204055733995,0.0,0.4028741715843111,-1.4451467186600884,5.185973077051135,0.15154844880889884,-0.00505103300878177,0.0,427.4209030727353,428.2219339658437,426.2992965192067,427.6942747034191
3.4200000000000026,0.47028046133044954,-2.0552500408696606,20.599259030685605,0.031383308177256986,6.271091050545547,0.0,0.4107131692527619,-1.431119692192368,5.276366390125375,0.1349105985411516,-0.011738513242198855,0.0,458.7465054219959,458.2152137454711,459.1956584168399,457.89301261793554
3.4800000000000026,0.49511833682420076,-2.140683325803586,20.914534509983415,0.03916012636430022,6.270339353775446,0.0,0.41727744441278,-1.4160209164002102,5.233050351505232,0.11607715614302078,-0.014156499563319826,0.0,415.824730468999,415.6129291074167,418.03937244784004,416.41112701387567
3.5400000000000027,0.520403430114049,-2.224961141459271,21.230364297439717,0.04684874195403932,6.2698148337768895,0.0,0.4256199066068388,-1.3925488579394802,5.294353392161913,0.14519239232306366,0.00033668041649233954,0.0,449.00735329770515,450.18189269218186,448.9066952518997,451.2776449604944
3.6000000000000028,0.546161095552045,-2.3078055423433383,21.54723241938273,0.0551059197021484,6.269823186611003,0.0,0.4329689916290295,-1.3682221177944245,5.26806528794614,0.11479832770883223,-0.00025870890771212456,0.0,421.7382961207622,421.6868554018086,424.0169690535676,421.41530730433084
